"grids","species"
"Tanganyika","Haplotaxodon trifasciatus"
"Malawi","Hemitaeniochromis brachyrhynchus"
"Mar.Chiquita","Heptapterus qenqo"
"Lake.Rukwa","Kneria rukwaensis"
"Uaso.Nyiro.River","Labeo percivali"
"Abhe.Bad","Labeobarbus acutirostris"
"Tana.lake","Labeobarbus acutirostris"
"Tana.lake","Labeobarbus dainellii"
"Tana.lake","Labeobarbus gorguari"
"Abhe.Bad","Labeobarbus longissimus"
"Tana.lake","Labeobarbus longissimus"
"Malawi","Labidochromis mathotho"
"Lake.Rukwa","Lacustricola matthesi"
"Tanganyika","Lacustricola matthesi"
"Tanganyika","Lepidiolamprologus boulengeri"
"Tanganyika","Lepidiolamprologus mimicus"
"Bear.river","Lepidomeda aliciae"
"Malawi","Lethrinops lunaris"
"Chilwa","Lethrinops oculatus"
"Malawi","Lethrinops oculatus"
"Guir","Luciobarbus figuigensis"
"Tana.lake","Marcusenius lucombesi"
"Tanganyika","Mastacembelus apectoralis"
"Malawi","Maylandia flavifemina"
"Malawi","Maylandia hajomaylandi"
"Malawi","Maylandia lanisticola"
"Malawi","Maylandia thapsinogen"
"Malawi","Melanochromis kaskazini"
"Malawi","Melanochromis mpoto"
"Etosha.Pan","Micralestes argyrotaenia"
"Malawi","Microchromis zebroides"
"Dead.Sea","Mirogrex hulensis"
"Tchad","Mormyrus hasselquist"
"Victoria.lake","Mormyrus tenuirostris"
"Malawi","Mylochromis incola"
"Malawi","Mylochromis mollis"
"Tanganyika","Neolamprologus chitamwebwai"
"Tanganyika","Neolamprologus splendens"
"Tanganyika","Neolamprologus walteri"
"Tanganyika","Nothobranchius seegersi"
"Bear.river","Notogoneus osculus"
"Valle.de.Mexico","Notropis aztecus"
"Malawi","Nyassachromis prostoma"
"Malawi","Nyassachromis purpurans"
"Malawi","Nyassachromis serenus"
"Titicaca","Orestias chungarensis"
"Titicaca","Orestias multiporis"
"Titicaca","Orestias parinacotensis"
"Titicaca","Orestias silustani"
"Titicaca","Orestias taquiri"
"Tanganyika","Orthochromis mazimeroensis"
"Tanganyika","Orthochromis mosoensis"
"Tanganyika","Orthochromis rugufuensis"
"Malawi","Otopharynx aletes"
"Malawi","Otopharynx alpha"
"Malawi","Otopharynx antron"
"Malawi","Otopharynx lithobates"
"Malawi","Otopharynx mumboensis"
"Malawi","Otopharynx ovatus"
"Malawi","Otopharynx panniculus"
"Malawi","Otopharynx peridodeka"
"Malawi","Otopharynx spelaeotes"
"Malawi","Otopharynx styrax"
"Bear.river","Pantosteus virescens"
"Helmand","Paracobitis ghazniensis"
"Tanganyika","Paracyprichromis nigripinnis"
"Maharlu","Paraschistura naumanni"
"Heraz","Paraschistura turcmenica"
"Okavango","Petrocephalus longicapitis"
"Okavango","Petrocephalus magnitrunci"
"Victoria.lake","Petrocephalus tanensis"
"Malawi","Petrotilapia flaviventris"
"Malawi","Petrotilapia microgalana"
"Malawi","Petrotilapia mumboensis"
"Bear.river","Phareodus testis"
"Tanganyika","Phyllonemus brichardi"
"Malawi","Placidochromis hennydaviesae"
"Malawi","Placidochromis minor"
"Bear.river","Priscacara liops"
"Malawi","Protomelas dejunctus"
"Malawi","Protomelas pleurotaenia"
"Malawi","Protomelas spilonotus"
"Beysehir","Pseudophoxinus caralis"
"Amu.Darya","Pseudoscaphirhynchus fedtschenkoi"
"Tanganyika","Pseudosimochromis margaretae"
"Tanganyika","Pseudotanganikallabes prognatha"
"Malawi","Pseudotropheus purpuratus"
"Truckee","Richardsonius microdon"
"Abant.lake","Salmo abanticus"
"Whitewater","Salmo evermanni"
"Heraz","Schistura pakistanica"
"Tanganyika","Serranochromis janus"
"Tuz","Squalius cappadocicus"
"Syr.Darya","Squalius squaliusculus"
"Malawi","Stigmatochromis macrorhynchos"
"Nazas","Stypodon signifer"
"Tanganyika","Synodontis ilebrevis"
"Tanganyika","Synodontis lucipinnis"
"Malawi","Taeniolethrinops cyrtonotus"
"Tanganyika","Tanganikallabes alboperca"
"Tanganyika","Tanganikallabes stewarti"
"Etosha.Pan","Tilapia guinasana"
"Malawi","Tramitichromis intermedius"
"Malawi","Tramitichromis trilineatus"
"Mar.Chiquita","Trichomycterus alterus"
"Salina.de.Uyuni","Trichomycterus atochae"
"Titicaca","Trichomycterus chungaraensis"
"Salina.Grandes","Trichomycterus minus"
"Qinghai","Triplophysa alticeps"
"Great.Lakes.Mongolia","Triplophysa compressirostris"
"Balkhash","Triplophysa labiata"
"Tarim","Triplophysa microps"
"Malawi","Tropheops novemfasciatus"
"Bear.river","Uranidea wheeleri"
"Okavango","Zaireichthys conspicuus"
"Okavango","Zaireichthys kafuensis"
"Okavango","Zaireichthys pallidus"
